open,max,min,close
82.454,82.456,82.447,82.448
82.448,82.448,82.434,82.44
82.439,82.443,82.434,82.439
82.439,82.441,82.437,82.438
82.438,82.44,82.435,82.435
82.435,82.451,82.435,82.448
82.45,82.45,82.449,82.45
82.449,82.465,82.449,82.464
82.462,82.464,82.454,82.454
82.454,82.454,82.451,82.454
82.455,82.456,82.449,82.456
82.456,82.465,82.439,82.443
82.445,82.447,82.433,82.435
82.437,82.441,82.428,82.429
82.431,82.44,82.431,82.44
82.44,82.457,82.435,82.455
82.453,82.463,82.452,82.46
82.458,82.46,82.453,82.453
82.452,82.452,82.441,82.441
82.441,82.441,82.437,82.439
82.44,82.44,82.438,82.438
82.437,82.442,82.437,82.438
82.437,82.438,82.42,82.421
83.211,83.24,83.211,83.238
83.236,83.242,83.228,83.235
83.234,83.248,83.234,83.245
83.246,83.246,83.236,83.239
83.24,83.309,83.24,83.293
83.294,83.315,83.294,83.304
83.304,83.311,83.277,83.285
83.285,83.289,83.268,83.277
83.279,83.289,83.255,83.255
83.256,83.278,83.256,83.269
83.266,83.266,83.254,83.255
83.256,83.285,83.256,83.281
83.281,83.284,83.268,83.284
83.283,83.284,83.259,83.271
83.275,83.325,83.274,83.32
83.32,83.32,83.302,83.311
83.312,83.312,83.276,83.278
83.278,83.278,83.257,83.264
83.264,83.283,83.264,83.278
83.278,83.278,83.268,83.275
83.277,83.286,83.262,83.28
83.279,83.291,83.274,83.291
83.291,83.296,83.287,83.291
83.29,83.298,83.29,83.292
83.29,83.297,83.277,83.277
83.277,83.278,83.258,83.258
83.257,83.268,83.257,83.26
83.262,83.268,83.262,83.263
